data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_range_high_num,data_year,agency_id,nibrs_month_id,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,orig_format,did,data_year,offense_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,data_year,suspect_using_id,suspect_using_code,suspect_using_name
2021,165096588,149626090,1,4,,,,27,24,F,30,50,,24,,2021,25426,40354669,f,2022-03-01 03:03:35.493,2021-11-27,f,0,6,,ACCEPTED,,X,129462540,2021,179381782,23F,C,35,,,2021,4,N,Not Applicable
2021,165096593,149626095,1,8,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-01 03:03:42.535,2021-11-27,f,20,6,,ACCEPTED,,X,129462555,2021,179381787,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,165096597,149626098,1,1,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-01 03:03:45.496,2021-11-28,f,4,6,,ACCEPTED,,X,129462564,2021,179381792,220,C,37,,N,2021,4,N,Not Applicable
2021,165096598,149626099,1,4,,,,36,33,F,30,20,R,33,,2021,25426,40354669,f,2022-03-01 03:03:46.832,2021-11-28,f,0,6,,ACCEPTED,,X,129462567,2021,179381793,11D,C,35,,,2021,1,A,Alcohol
2021,165096599,149626100,1,1,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-01 03:03:48.909,2021-11-28,f,13,6,,ACCEPTED,,X,129462570,2021,179381794,290,C,20,,,2021,4,N,Not Applicable
2021,165214424,149726664,1,4,,,,34,31,F,30,20,R,31,,2021,25426,40354669,f,2022-03-02 03:01:43.852,2021-11-27,f,0,6,,ACCEPTED,,X,129731421,2021,179501079,290,C,35,,,2021,1,A,Alcohol
2021,165096605,149626102,1,4,,,,37,34,F,10,50,R,34,,2021,25426,40354669,f,2022-03-01 03:03:51.271,2021-11-29,t,0,6,,ACCEPTED,,X,129462576,2021,179381796,23G,C,35,,,2021,4,N,Not Applicable
2021,165096606,149626103,1,4,,,,41,38,F,30,50,R,38,,2021,25426,40354669,f,2022-03-01 03:03:52.629,2021-11-29,f,5,6,,ACCEPTED,,X,129462579,2021,179381797,13B,C,35,,,2021,1,A,Alcohol
2021,165214427,149726667,1,1,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-02 03:01:46.949,2021-11-29,f,11,6,,ACCEPTED,,X,129731430,2021,179501082,23C,C,24,,,2021,4,N,Not Applicable
2021,165214439,149726679,1,4,,,,65,62,M,10,50,,62,,2021,25426,40354669,f,2022-03-02 03:01:58.665,2021-11-30,t,0,6,,ACCEPTED,,X,129731466,2021,179501094,26F,A,15,,,2021,2,C,Computer Equipment (Handheld Devices)
2021,165214440,149726680,1,3,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-02 03:01:59.566,2021-11-30,f,0,6,,ACCEPTED,,X,129731469,2021,179501095,23H,C,25,,,2021,4,N,Not Applicable
2021,165214450,149726688,1,4,,,,50,47,F,30,50,,47,,2021,25426,40354669,f,2022-03-02 03:02:06.936,2021-11-30,f,0,6,,ACCEPTED,,X,129731493,2021,179501105,13B,C,35,,,2021,1,A,Alcohol
2021,165214451,149726689,1,4,,,,75,72,F,10,50,,72,,2021,25426,40354669,f,2022-03-02 03:02:08.195,2021-11-30,f,0,6,,ACCEPTED,,X,129731496,2021,179501106,23G,A,35,,,2021,4,N,Not Applicable
2021,165214452,149726690,1,4,,,,36,33,F,10,50,,33,,2021,25426,40354669,f,2022-03-02 03:02:09.594,2021-11-30,f,16,6,,ACCEPTED,,X,129731499,2021,179501107,13B,C,35,,,2021,1,A,Alcohol
2021,165214454,149726692,1,1,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-02 03:02:10.647,2021-11-30,f,17,6,,ACCEPTED,,X,129731505,2021,179501109,23C,C,14,,,2021,4,N,Not Applicable
2021,165214455,149726693,1,4,,,,1,NN,F,30,50,R,,,2021,25426,40354669,f,2022-03-02 03:02:11.809,2021-11-30,f,22,6,,ACCEPTED,,X,129731508,2021,179501110,13A,C,35,,,2021,1,A,Alcohol
2021,165214458,149726696,1,4,,,,36,33,F,10,50,R,33,,2021,25426,40364824,f,2022-03-02 03:02:13.606,2021-12-01,f,1,6,,ACCEPTED,,X,129731517,2021,179501113,13C,C,35,,,2021,4,N,Not Applicable
2021,165214464,149726699,1,3,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-02 03:02:15.637,2021-12-01,f,10,6,,ACCEPTED,,X,129731526,2021,179501118,290,C,40,,,2021,3,D,Drugs/Narcotics
2021,165214466,149726701,1,8,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-02 03:02:16.708,2021-11-26,f,14,6,,ACCEPTED,,X,129731532,2021,179501120,35A,C,23,,,2021,4,N,Not Applicable
2021,165214470,149726705,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-02 03:02:19.495,2021-12-01,f,14,6,,ACCEPTED,,X,129731544,2021,179501124,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,165214473,149726708,1,4,,,,43,40,F,30,50,R,40,,2021,25426,40364824,f,2022-03-02 03:02:21.878,2021-12-01,f,14,6,,ACCEPTED,,X,129731553,2021,179501127,13A,C,35,,,2021,4,N,Not Applicable
2021,165214475,149726710,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-02 03:02:22.699,2021-12-01,f,0,6,,ACCEPTED,,X,129731559,2021,179501130,35A,C,23,,,2021,3,D,Drugs/Narcotics
2021,165214480,149726715,1,1,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-03-02 03:02:25.566,2021-11-15,f,0,6,,ACCEPTED,,X,129731574,2021,179501135,240,C,33,,,2021,4,N,Not Applicable
2021,165214484,149726719,1,4,,,,23,20,F,30,50,R,20,,2021,25426,40364824,f,2022-03-02 03:02:27.934,2021-12-02,f,3,6,,ACCEPTED,,X,129731586,2021,179501141,13B,C,35,,,2021,1,A,Alcohol
2021,165214488,149726722,1,4,,,,60,57,F,10,50,,57,,2021,25426,40364824,f,2022-03-02 03:02:29.237,2021-12-02,f,11,6,,ACCEPTED,,X,129731595,2021,179501145,11D,C,26,,,2021,4,N,Not Applicable
2021,165269995,149775998,1,4,,,,63,60,F,10,50,R,60,,2021,25426,40364824,f,2022-03-03 03:01:24.03,2021-12-02,f,17,6,,ACCEPTED,,X,129860096,2021,179556757,13C,C,35,,,2021,1,A,Alcohol
2021,165270003,149776006,1,4,,,,36,33,M,10,50,R,33,,2021,25426,40364824,f,2022-03-03 03:01:28.092,2021-12-02,f,15,6,,ACCEPTED,,X,129860131,2021,179556765,290,C,35,,,2021,4,N,Not Applicable
2021,165214489,149726723,1,4,,,,38,35,F,30,50,R,35,,2021,25426,40364824,f,2022-03-02 03:02:29.999,2021-12-03,f,0,6,,ACCEPTED,,X,129731598,2021,179501146,13B,C,35,,,2021,1,A,Alcohol
2021,165214491,149726725,1,4,,,,30,27,M,10,50,R,27,,2021,25426,40364824,f,2022-03-02 03:02:30.896,2021-12-03,f,7,6,,ACCEPTED,,X,129731604,2021,179501148,13B,C,35,,,2021,4,N,Not Applicable
2021,165214492,149726726,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-02 03:02:31.675,2021-12-03,f,8,2,2021-12-03,ACCEPTED,,X,129731607,2021,179501149,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,165214494,149726728,1,4,,,,66,63,F,10,50,R,63,,2021,25426,40364824,f,2022-03-02 03:02:32.489,2021-12-03,t,11,6,,ACCEPTED,,X,129731613,2021,179501152,23G,C,21,,,2021,4,N,Not Applicable
2021,165270007,149776009,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:01:28.993,2021-12-03,f,13,6,,ACCEPTED,,X,129860139,2021,179556770,370,A,40,,,2021,2,C,Computer Equipment (Handheld Devices)
2021,165270010,149776012,1,4,,,,81,78,F,10,50,R,78,,2021,25426,40364824,f,2022-03-03 03:01:30.108,2021-12-03,t,14,6,,ACCEPTED,,X,129860149,2021,179556773,23G,C,35,,,2021,4,N,Not Applicable
2021,165270018,149776020,1,4,,,,29,26,F,30,50,R,26,,2021,25426,40364824,f,2022-03-03 03:01:32.7,2021-12-03,f,16,6,,ACCEPTED,,X,129860175,2021,179556782,13B,C,35,,,2021,1,A,Alcohol
2021,165270019,149776021,1,4,,,,29,26,F,40,50,R,26,,2021,25426,40364824,f,2022-03-03 03:01:33.413,2021-12-03,t,17,6,,ACCEPTED,,X,129860183,2021,179556783,13B,C,35,,,2021,4,N,Not Applicable
2021,164925353,149477112,1,8,,,,104,NS,X,99,50,,,,2021,25426,40354669,f,2022-02-26 03:02:05.87,2021-11-10,f,0,6,,ACCEPTED,,X,129115938,2021,179208219,35A,C,35,,,2021,3,D,Drugs/Narcotics
2021,165270021,149776023,1,4,,,,25,22,M,30,50,R,22,,2021,25426,40364824,f,2022-03-03 03:01:34.229,2021-12-03,f,19,6,,ACCEPTED,,X,129860192,2021,179556785,13B,C,35,,,2021,4,N,Not Applicable
2021,165270028,149776029,1,4,,,,32,29,F,10,20,U,29,,2021,25426,40364824,f,2022-03-03 03:01:35.99,2021-12-04,f,13,6,,ACCEPTED,,X,129860208,2021,179556792,13B,C,25,,,2021,3,D,Drugs/Narcotics
2021,165270031,149776031,1,4,,,,41,38,M,10,20,R,38,,2021,25426,40364824,f,2022-03-03 03:01:36.935,2021-12-04,f,0,6,,ACCEPTED,,X,129860214,2021,179556795,23G,C,35,,,2021,4,N,Not Applicable
2021,165270037,149776036,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:01:38.53,2021-12-04,f,15,6,,ACCEPTED,,X,129860229,2021,179556802,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,165270040,149776039,1,4,,,,35,32,F,30,20,R,32,,2021,25426,40364824,f,2022-03-03 03:01:39.362,2021-12-04,t,0,6,,ACCEPTED,,X,129860238,2021,179556805,26A,C,15,,,2021,2,C,Computer Equipment (Handheld Devices)
2021,165270042,149776041,1,3,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:01:40.048,2021-12-04,f,0,6,,ACCEPTED,,X,129860244,2021,179556807,290,C,23,,,2021,4,N,Not Applicable
2021,165270045,149776044,1,4,,,,52,49,M,30,20,R,49,,2021,25426,40364824,f,2022-03-03 03:01:40.88,2021-12-04,f,19,6,,ACCEPTED,,X,129860252,2021,179556810,13B,C,35,,,2021,1,A,Alcohol
2021,165270049,149776047,1,1,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:01:41.711,2021-12-04,f,19,6,,ACCEPTED,,X,129860261,2021,179556813,23C,C,24,,,2021,4,N,Not Applicable
2021,165214500,149726733,1,4,,,,59,56,M,30,50,,56,,2021,25426,40364824,f,2022-03-02 03:02:36.95,2021-12-05,f,0,6,,ACCEPTED,,X,129731628,2021,179501158,13B,C,35,,,2021,1,A,Alcohol
2021,165214501,149726734,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-02 03:02:37.77,2021-12-05,f,1,6,,ACCEPTED,,X,129731631,2021,179501159,520,C,35,,,2021,4,N,Not Applicable
2021,165214502,149726735,1,4,,,,28,25,M,10,50,,25,,2021,25426,40364824,f,2022-03-02 03:02:38.75,2021-12-05,f,1,6,,ACCEPTED,,X,129731634,2021,179501160,13A,C,35,,,2021,1,A,Alcohol
2021,165214504,149726737,1,4,,,,52,49,F,10,50,,49,,2021,25426,40364824,f,2022-03-02 03:02:40.566,2021-12-05,f,5,6,,ACCEPTED,,X,129731640,2021,179501162,13A,C,25,,,2021,4,N,Not Applicable
2021,165270075,149776065,1,4,,,,57,54,F,10,50,,54,,2021,25426,40364824,f,2022-03-03 03:01:47.476,2021-12-05,f,22,6,,ACCEPTED,,X,129860316,2021,179556837,13A,C,35,,,2021,1,A,Alcohol
2021,165270082,149776071,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:01:49.397,2021-12-06,f,3,6,,ACCEPTED,,X,129860334,2021,179556843,35A,C,25,,,2021,4,N,Not Applicable
2021,165270085,149776074,1,4,,,,54,51,F,30,50,,51,,2021,25426,40354669,f,2022-03-03 03:01:50.301,2021-11-24,f,5,6,,ACCEPTED,,X,129860343,2021,179556846,13A,C,35,,,2021,1,A,Alcohol
2021,165270095,149776082,1,4,,,,38,35,F,10,50,,35,,2021,25426,40364824,f,2022-03-03 03:01:52.89,2021-12-06,f,9,6,,ACCEPTED,,X,129860370,2021,179556855,23E,C,35,,,2021,4,N,Not Applicable
2021,165270098,149776085,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:01:53.647,2021-12-04,f,13,6,,ACCEPTED,,X,129860379,2021,179556859,35A,C,2,,,2021,3,D,Drugs/Narcotics
2021,165327323,149827482,1,4,,,,65,62,M,30,50,,62,,2021,25426,40364824,f,2022-03-04 05:00:35.867,2021-12-06,f,10,6,,ACCEPTED,,X,130103378,2021,179615161,13B,C,35,,,2021,4,N,Not Applicable
2021,165327327,149827486,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 05:00:39.625,2021-12-06,f,12,6,,ACCEPTED,,X,130103390,2021,179615165,35A,C,23,,,2021,3,D,Drugs/Narcotics
2021,165327328,149827487,1,4,,,,36,33,F,30,50,,33,,2021,25426,40364824,f,2022-03-04 05:00:40.423,2021-12-06,f,13,6,,ACCEPTED,,X,130103393,2021,179615166,13C,C,98,,,2021,4,N,Not Applicable
2021,165327336,149827493,1,4,,,,40,37,F,10,50,,37,,2021,25426,40364824,f,2022-03-04 05:00:45.705,2021-12-06,f,7,6,,ACCEPTED,,X,130103411,2021,179615173,13A,C,35,,,2021,1,A,Alcohol
2021,165325457,149825849,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:06:23.406,2021-12-06,f,16,6,,ACCEPTED,,X,130097200,2021,179613322,35A,C,35,,,2021,3,D,Drugs/Narcotics
2021,165325463,149825855,1,4,,,,23,20,M,30,50,,20,,2021,25426,40364824,f,2022-03-04 03:06:34.761,2021-12-06,f,19,6,,ACCEPTED,,X,130097218,2021,179613328,13A,C,35,,,2021,1,A,Alcohol
2021,165325466,149825857,1,4,,,,16,13,F,30,50,,13,,2021,25426,40364824,f,2022-03-04 03:06:36.28,2021-12-06,f,17,6,,ACCEPTED,,X,130097224,2021,179613331,11A,C,35,,,2021,4,N,Not Applicable
2021,165325468,149825859,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:06:38.546,2021-12-06,f,20,6,,ACCEPTED,,X,130097230,2021,179613333,35A,C,41,,,2021,3,D,Drugs/Narcotics
2021,165325469,149825860,1,4,,,,17,14,F,10,40,,14,,2021,25426,40364824,f,2022-03-04 03:06:39.703,2021-12-06,f,14,6,,ACCEPTED,,X,130097233,2021,179613334,13B,C,40,,,2021,4,N,Not Applicable
2021,165325470,149825861,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:06:40.884,2021-12-06,f,22,6,,ACCEPTED,,X,130097236,2021,179613335,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,165325471,149825862,1,4,,,,43,40,F,30,50,,40,,2021,25426,40364824,f,2022-03-04 03:06:41.98,2021-12-06,f,23,6,,ACCEPTED,,X,130097239,2021,179613336,23D,C,35,,,2021,4,N,Not Applicable
2021,165270103,149776090,1,4,,,,21,18,M,30,50,,18,,2021,25426,40364824,f,2022-03-03 03:01:55.213,2021-12-07,f,0,6,,ACCEPTED,,X,129860394,2021,179556864,13B,C,35,,,2021,1,A,Alcohol
2021,165270109,149776096,1,4,,,,65,62,F,30,50,,62,,2021,25426,40364824,f,2022-03-03 03:01:57.012,2021-12-07,f,5,6,,ACCEPTED,,X,129860411,2021,179556871,290,C,35,,,2021,4,N,Not Applicable
2021,165325478,149825869,1,4,,,,25,22,M,98,50,,22,,2021,25426,40364824,f,2022-03-04 03:06:50.123,2021-12-03,t,15,6,,ACCEPTED,,X,130097260,2021,179613344,13A,C,35,,,2021,1,A,Alcohol
2021,165325479,149825870,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:06:51.105,2021-12-07,f,14,6,,ACCEPTED,,X,130097263,2021,179613345,35A,C,35,,,2021,3,D,Drugs/Narcotics
2021,165325480,149825871,1,4,,,,19,16,M,10,50,,16,,2021,25426,40364824,f,2022-03-04 03:06:52.143,2021-12-07,f,16,6,,ACCEPTED,,X,130097266,2021,179613346,23D,C,35,,,2021,4,N,Not Applicable
2021,165325482,149825873,1,4,,,,36,33,F,10,50,,33,,2021,25426,40364824,f,2022-03-04 03:06:54.365,2021-12-07,f,16,6,,ACCEPTED,,X,130097272,2021,179613348,13B,C,35,,,2021,1,A,Alcohol
2021,165325484,149825875,1,4,,,,43,40,M,10,50,,40,,2021,25426,40364824,f,2022-03-04 03:06:58.362,2021-12-07,f,22,6,,ACCEPTED,,X,130097278,2021,179613351,23D,C,35,,,2021,4,N,Not Applicable
2021,165270112,149776099,1,4,,,,35,32,M,10,50,R,32,,2021,25426,40364824,f,2022-03-03 03:01:58.587,2021-12-08,f,2,6,,ACCEPTED,,X,129860426,2021,179556874,13B,C,35,,,2021,1,A,Alcohol
2021,165270117,149776104,1,4,,,,3,BB,F,10,50,,,,2021,25426,40364824,f,2022-03-03 03:02:00.161,2021-12-08,t,0,6,,WARNINGS,,X,129860442,2021,179556880,290,C,21,,,2021,4,N,Not Applicable
2021,165270120,149776107,1,4,,,,81,78,M,10,50,R,78,,2021,25426,40364824,f,2022-03-03 03:02:00.95,2021-12-08,f,13,6,,ACCEPTED,,X,129860451,2021,179556883,23D,C,35,,,2021,3,D,Drugs/Narcotics
2021,165270122,149776109,1,4,,,,64,61,F,30,50,,61,,2021,25426,40364824,f,2022-03-03 03:02:01.813,2021-12-06,f,0,6,,ACCEPTED,,X,129860456,2021,179556885,23H,C,25,,,2021,4,N,Not Applicable
2021,165270126,149776112,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:02:02.661,2021-12-08,f,11,6,,ACCEPTED,,X,129860465,2021,179556889,35A,C,35,,,2021,3,D,Drugs/Narcotics
2021,165270129,149776115,1,4,,,,54,51,F,10,50,R,51,,2021,25426,40364824,f,2022-03-03 03:02:03.538,2021-12-08,f,20,6,,ACCEPTED,,X,129860474,2021,179556893,290,C,35,,,2021,4,N,Not Applicable
2021,165270133,149776119,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:02:04.654,2021-12-08,f,20,6,,ACCEPTED,,X,129860486,2021,179556897,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,165270137,149776122,1,4,,,,48,45,F,30,50,R,45,,2021,25426,40364824,f,2022-03-03 03:02:05.654,2021-12-08,f,20,6,,ACCEPTED,,X,129860495,2021,179556902,13B,C,35,,,2021,1,A,Alcohol
2021,165270140,149776125,1,4,,,,47,44,F,10,50,R,44,,2021,25426,40364824,f,2022-03-03 03:02:06.53,2021-12-07,f,0,6,,ACCEPTED,,X,129860504,2021,179556905,290,C,35,,,2021,4,N,Not Applicable
2021,165270154,149776138,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:02:10.841,2021-12-09,f,8,6,,ACCEPTED,,X,129860544,2021,179556919,520,C,35,,,2021,3,D,Drugs/Narcotics
2021,165270158,149776142,1,4,,,,20,17,F,30,50,,17,,2021,25426,40364824,f,2022-03-03 03:02:12.112,2021-12-09,t,14,6,,ACCEPTED,,X,129860556,2021,179556925,11A,C,35,,,2021,4,N,Not Applicable
2021,165325491,149825880,1,4,,,,32,29,F,10,50,R,29,,2021,25426,40364824,f,2022-03-04 03:07:03,2021-12-09,f,3,6,,ACCEPTED,,X,130097296,2021,179613358,13B,C,35,,,2021,1,A,Alcohol
2021,165325492,149825881,1,1,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:07:04.344,2021-12-09,f,17,6,,ACCEPTED,,X,130097299,2021,179613359,23C,A,24,,,2021,4,N,Not Applicable
2021,165270171,149776154,1,4,,,,36,33,M,30,50,,33,,2021,25426,40364824,f,2022-03-03 03:02:16.648,2021-12-05,f,1,6,,ACCEPTED,,X,129860595,2021,179556938,13A,C,35,,,2021,1,A,Alcohol
2021,165270179,149776160,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:02:18.327,2021-12-10,f,0,6,,ACCEPTED,,X,129860612,2021,179556945,35A,C,2,,,2021,4,N,Not Applicable
2021,165270185,149776166,1,4,,,,48,45,F,30,50,,45,,2021,25426,40364824,f,2022-03-03 03:02:20.083,2021-12-10,f,9,6,,ACCEPTED,,X,129860630,2021,179556951,13B,C,35,,,2021,1,A,Alcohol
2021,165270192,149776172,1,4,,,,59,56,F,10,50,,56,,2021,25426,40364824,f,2022-03-03 03:02:21.861,2021-12-10,f,10,6,,ACCEPTED,,X,129860648,2021,179556961,13B,C,40,,,2021,4,N,Not Applicable
2021,165214513,149726743,1,4,,,,21,18,F,30,50,N,18,,2021,25426,40346431,f,2022-03-02 03:02:45.687,2021-09-06,f,0,6,,ACCEPTED,,X,129731658,2021,179501168,11C,C,35,,,2021,1,A,Alcohol
2021,165270193,149776173,1,1,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:02:22.674,2021-12-10,f,0,6,,ACCEPTED,,X,129860655,2021,179556962,26A,C,34,,,2021,4,N,Not Applicable
2021,165270196,149776176,1,4,,,,45,42,M,10,50,,42,,2021,25426,40364824,f,2022-03-03 03:02:23.509,2021-12-10,f,0,6,,ACCEPTED,,X,129860663,2021,179556965,26E,C,15,,,2021,2,C,Computer Equipment (Handheld Devices)
2021,165270197,149776177,1,4,,,,44,41,M,10,50,,41,,2021,25426,40364824,f,2022-03-03 03:02:24.413,2021-12-10,f,11,6,,ACCEPTED,,X,129860670,2021,179556966,23H,C,35,,,2021,4,N,Not Applicable
2021,165325509,149825897,1,4,,,,27,24,F,30,50,,24,,2021,25426,40364824,f,2022-03-04 03:07:19.203,2021-12-10,f,16,6,,ACCEPTED,,X,130097350,2021,179613377,13A,C,35,,,2021,1,A,Alcohol
2021,165325511,149825898,1,4,,,,11,08,M,10,50,,08,,2021,25426,40354669,f,2022-03-04 03:07:20.5,2021-11-28,f,0,6,,ACCEPTED,,X,130097353,2021,179613378,13A,C,35,,,2021,3,D,Drugs/Narcotics
2021,165325514,149825901,1,4,,,,40,37,M,10,50,,37,,2021,25426,40364824,f,2022-03-04 03:07:23.062,2021-12-10,f,21,6,,ACCEPTED,,X,130097362,2021,179613381,240,C,37,,,2021,4,N,Not Applicable
2021,165325515,149825902,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:07:24.042,2021-12-10,f,23,6,,ACCEPTED,,X,130097365,2021,179613382,13A,C,35,,,2021,1,A,Alcohol
2021,165325518,149825904,1,1,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:07:25.382,2021-12-10,f,23,6,,ACCEPTED,,X,130097371,2021,179613385,220,C,44,,F,2021,4,N,Not Applicable
2021,165270203,149776183,1,4,,,,20,17,F,30,50,R,17,,2021,25426,40364824,f,2022-03-03 03:02:26.153,2021-12-11,f,2,6,,ACCEPTED,,X,129860684,2021,179556974,13B,C,35,,,2021,1,A,Alcohol
2021,165270208,149776188,1,4,,,,37,34,F,30,50,R,34,,2021,25426,40364824,f,2022-03-03 03:02:27.71,2021-12-11,f,6,6,,ACCEPTED,,X,129860702,2021,179556979,290,C,35,,,2021,4,N,Not Applicable
2021,165270211,149776191,1,4,,,,24,21,F,40,50,,21,,2021,25426,40364824,f,2022-03-03 03:02:28.514,2021-12-11,f,4,6,,ACCEPTED,,X,129860711,2021,179556982,13A,C,35,,,2021,1,A,Alcohol
2021,165726551,150180853,1,4,,,,46,43,M,10,50,R,43,,2021,25426,40364824,f,2022-03-08 03:02:23.587,2021-12-11,f,0,6,,ACCEPTED,,X,132058586,2021,180028530,13A,C,35,,,2021,4,N,Not Applicable
2021,165270219,149776199,1,4,,,,62,59,F,30,50,R,59,,2021,25426,40364824,f,2022-03-03 03:02:31.36,2021-12-11,f,0,6,,ACCEPTED,,X,129860738,2021,179556990,13B,C,35,,,2021,1,A,Alcohol
2021,165270224,149776203,1,4,,,,29,26,F,30,50,R,26,,2021,25426,40364824,f,2022-03-03 03:02:32.89,2021-12-11,t,0,6,,ACCEPTED,,X,129860752,2021,179556994,290,C,98,,,2021,4,N,Not Applicable
2021,165270238,149776216,1,4,,,,56,53,M,30,50,R,53,,2021,25426,40364824,f,2022-03-03 03:02:36.369,2021-12-11,f,15,6,,ACCEPTED,,X,129860789,2021,179557009,13C,C,35,,,2021,3,D,Drugs/Narcotics
2021,165270245,149776223,1,4,,,,41,38,M,30,50,R,38,,2021,25426,40364824,f,2022-03-03 03:02:38.41,2021-12-11,f,17,6,,ACCEPTED,,X,129860811,2021,179557018,13B,C,35,,,2021,1,A,Alcohol
2021,165270248,149776226,1,4,,,,53,50,F,10,50,,50,,2021,25426,40364824,f,2022-03-03 03:02:39.141,2021-12-11,f,19,6,,ACCEPTED,,X,129860819,2021,179557021,13B,C,33,,,2021,4,N,Not Applicable
2021,165270253,149776231,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-03 03:02:40.978,2021-12-11,f,20,6,,ACCEPTED,,X,129860838,2021,179557026,35A,C,25,,,2021,3,D,Drugs/Narcotics
2021,165270261,149776238,1,4,,,,23,20,F,30,50,R,20,,2021,25426,40364824,f,2022-03-03 03:02:42.733,2021-12-12,f,0,6,,ACCEPTED,,X,129860858,2021,179557035,13B,C,35,,,2021,4,N,Not Applicable
2021,165270263,149776240,1,4,,,,38,35,F,30,50,R,35,,2021,25426,40364824,f,2022-03-03 03:02:43.584,2021-12-12,f,6,6,,ACCEPTED,,X,129860866,2021,179557037,13A,C,35,,,2021,1,A,Alcohol
2021,165270268,149776244,1,4,,,,29,26,M,30,50,R,26,,2021,25426,40364824,f,2022-03-03 03:02:44.47,2021-12-11,f,17,6,,ACCEPTED,,X,129860877,2021,179557042,13B,C,35,,,2021,3,D,Drugs/Narcotics
2021,165270273,149776247,1,4,,,,30,27,F,30,50,R,27,,2021,25426,40364824,f,2022-03-03 03:02:45.292,2021-12-12,f,10,6,,ACCEPTED,,X,129860889,2021,179557047,13B,C,35,,,2021,1,A,Alcohol
2021,165270275,149776249,1,4,,,,48,45,M,10,50,R,45,,2021,25426,40364824,f,2022-03-03 03:02:46.01,2021-12-12,t,11,6,,ACCEPTED,,X,129860898,2021,179557049,23H,C,34,,,2021,4,N,Not Applicable
2021,165270280,149776253,1,4,,,,33,30,M,30,50,R,30,,2021,25426,40364824,f,2022-03-03 03:02:47.015,2021-12-08,f,18,6,,ACCEPTED,,X,129860907,2021,179557053,23H,C,26,,,2021,3,D,Drugs/Narcotics
2021,165325520,149825906,1,4,,,,70,67,M,10,50,R,67,,2021,25426,40364824,f,2022-03-04 03:07:27.626,2021-12-12,f,11,6,,ACCEPTED,,X,130097377,2021,179613387,220,C,35,,F,2021,4,N,Not Applicable
2021,165325525,149825911,1,8,,,,104,NS,X,99,50,,,,2021,25426,40364824,f,2022-03-04 03:07:32.122,2021-12-12,f,17,6,,ACCEPTED,,X,130097392,2021,179613393,35A,C,41,,,2021,3,D,Drugs/Narcotics
